1,1,2022-06-25 20:15:56.919501,00:00:00:00:00:01,00:00:00:00:00:10,10.0.0.1,10.0.0.16,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,16,2022-06-25 20:15:56.922117,00:00:00:00:00:10,00:00:00:00:00:01,10.0.0.16,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:15:57.430028,00:00:00:00:00:01,00:00:00:00:00:11,10.0.0.1,10.0.0.17,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,17,2022-06-25 20:15:57.431821,00:00:00:00:00:11,00:00:00:00:00:01,10.0.0.17,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:15:57.938348,00:00:00:00:00:01,00:00:00:00:00:12,10.0.0.1,10.0.0.18,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,18,2022-06-25 20:15:57.940093,00:00:00:00:00:12,00:00:00:00:00:01,10.0.0.18,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:15:58.446813,00:00:00:00:00:01,00:00:00:00:00:13,10.0.0.1,10.0.0.19,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,19,2022-06-25 20:15:58.448713,00:00:00:00:00:13,00:00:00:00:00:01,10.0.0.19,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:15:58.955527,00:00:00:00:00:01,00:00:00:00:00:14,10.0.0.1,10.0.0.20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,20,2022-06-25 20:15:58.957320,00:00:00:00:00:14,00:00:00:00:00:01,10.0.0.20,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:15:59.464704,00:00:00:00:00:01,00:00:00:00:00:15,10.0.0.1,10.0.0.21,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,21,2022-06-25 20:15:59.466456,00:00:00:00:00:15,00:00:00:00:00:01,10.0.0.21,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:15:59.982304,00:00:00:00:00:01,00:00:00:00:00:16,10.0.0.1,10.0.0.22,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,22,2022-06-25 20:15:59.988738,00:00:00:00:00:16,00:00:00:00:00:01,10.0.0.22,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:00.501759,00:00:00:00:00:01,00:00:00:00:00:17,10.0.0.1,10.0.0.23,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,23,2022-06-25 20:16:00.505758,00:00:00:00:00:17,00:00:00:00:00:01,10.0.0.23,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:01.013227,00:00:00:00:00:01,00:00:00:00:00:18,10.0.0.1,10.0.0.24,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,24,2022-06-25 20:16:01.014922,00:00:00:00:00:18,00:00:00:00:00:01,10.0.0.24,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:01.522111,00:00:00:00:00:01,00:00:00:00:00:19,10.0.0.1,10.0.0.25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,25,2022-06-25 20:16:01.523919,00:00:00:00:00:19,00:00:00:00:00:01,10.0.0.25,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:02.030657,00:00:00:00:00:01,00:00:00:00:00:1a,10.0.0.1,10.0.0.26,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,26,2022-06-25 20:16:02.032477,00:00:00:00:00:1a,00:00:00:00:00:01,10.0.0.26,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:02.539270,00:00:00:00:00:01,00:00:00:00:00:1b,10.0.0.1,10.0.0.27,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,27,2022-06-25 20:16:02.541461,00:00:00:00:00:1b,00:00:00:00:00:01,10.0.0.27,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:03.049056,00:00:00:00:00:01,00:00:00:00:00:1c,10.0.0.1,10.0.0.28,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,28,2022-06-25 20:16:03.051262,00:00:00:00:00:1c,00:00:00:00:00:01,10.0.0.28,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:03.558665,00:00:00:00:00:01,00:00:00:00:00:1d,10.0.0.1,10.0.0.29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,29,2022-06-25 20:16:03.561767,00:00:00:00:00:1d,00:00:00:00:00:01,10.0.0.29,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:04.076398,00:00:00:00:00:01,00:00:00:00:00:1e,10.0.0.1,10.0.0.30,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,30,2022-06-25 20:16:04.080567,00:00:00:00:00:1e,00:00:00:00:00:01,10.0.0.30,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:14.600132,00:00:00:00:00:01,00:00:00:00:00:1f,10.0.0.1,10.0.0.31,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,31,2022-06-25 20:16:14.602020,00:00:00:00:00:1f,00:00:00:00:00:01,10.0.0.31,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:15.110177,00:00:00:00:00:01,00:00:00:00:00:20,10.0.0.1,10.0.0.32,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,32,2022-06-25 20:16:15.111955,00:00:00:00:00:20,00:00:00:00:00:01,10.0.0.32,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:15.618884,00:00:00:00:00:01,00:00:00:00:00:21,10.0.0.1,10.0.0.33,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,33,2022-06-25 20:16:15.621121,00:00:00:00:00:21,00:00:00:00:00:01,10.0.0.33,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:16.128080,00:00:00:00:00:01,00:00:00:00:00:22,10.0.0.1,10.0.0.34,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,34,2022-06-25 20:16:16.129874,00:00:00:00:00:22,00:00:00:00:00:01,10.0.0.34,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:16.636621,00:00:00:00:00:01,00:00:00:00:00:23,10.0.0.1,10.0.0.35,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,35,2022-06-25 20:16:16.638421,00:00:00:00:00:23,00:00:00:00:00:01,10.0.0.35,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:17.148741,00:00:00:00:00:01,00:00:00:00:00:24,10.0.0.1,10.0.0.36,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,36,2022-06-25 20:16:17.151573,00:00:00:00:00:24,00:00:00:00:00:01,10.0.0.36,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:17.665636,00:00:00:00:00:01,00:00:00:00:00:25,10.0.0.1,10.0.0.37,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,37,2022-06-25 20:16:17.669291,00:00:00:00:00:25,00:00:00:00:00:01,10.0.0.37,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:18.177917,00:00:00:00:00:01,00:00:00:00:00:26,10.0.0.1,10.0.0.38,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,38,2022-06-25 20:16:18.179799,00:00:00:00:00:26,00:00:00:00:00:01,10.0.0.38,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:18.688100,00:00:00:00:00:01,00:00:00:00:00:27,10.0.0.1,10.0.0.39,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,39,2022-06-25 20:16:18.689903,00:00:00:00:00:27,00:00:00:00:00:01,10.0.0.39,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:19.196610,00:00:00:00:00:01,00:00:00:00:00:28,10.0.0.1,10.0.0.40,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,40,2022-06-25 20:16:19.198309,00:00:00:00:00:28,00:00:00:00:00:01,10.0.0.40,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:19.705300,00:00:00:00:00:01,00:00:00:00:00:29,10.0.0.1,10.0.0.41,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,41,2022-06-25 20:16:19.707102,00:00:00:00:00:29,00:00:00:00:00:01,10.0.0.41,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:20.214180,00:00:00:00:00:01,00:00:00:00:00:2a,10.0.0.1,10.0.0.42,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,42,2022-06-25 20:16:20.215928,00:00:00:00:00:2a,00:00:00:00:00:01,10.0.0.42,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:20.722591,00:00:00:00:00:01,00:00:00:00:00:2b,10.0.0.1,10.0.0.43,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,43,2022-06-25 20:16:20.724352,00:00:00:00:00:2b,00:00:00:00:00:01,10.0.0.43,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:21.235985,00:00:00:00:00:01,00:00:00:00:00:2c,10.0.0.1,10.0.0.44,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,44,2022-06-25 20:16:21.239486,00:00:00:00:00:2c,00:00:00:00:00:01,10.0.0.44,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:21.747232,00:00:00:00:00:01,00:00:00:00:00:2d,10.0.0.1,10.0.0.45,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,45,2022-06-25 20:16:21.748898,00:00:00:00:00:2d,00:00:00:00:00:01,10.0.0.45,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:22.255541,00:00:00:00:00:01,00:00:00:00:00:2e,10.0.0.1,10.0.0.46,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,46,2022-06-25 20:16:22.257352,00:00:00:00:00:2e,00:00:00:00:00:01,10.0.0.46,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:22.764053,00:00:00:00:00:01,00:00:00:00:00:2f,10.0.0.1,10.0.0.47,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,47,2022-06-25 20:16:22.765932,00:00:00:00:00:2f,00:00:00:00:00:01,10.0.0.47,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:23.272580,00:00:00:00:00:01,00:00:00:00:00:30,10.0.0.1,10.0.0.48,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,48,2022-06-25 20:16:23.274293,00:00:00:00:00:30,00:00:00:00:00:01,10.0.0.48,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:23.781194,00:00:00:00:00:01,00:00:00:00:00:31,10.0.0.1,10.0.0.49,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,49,2022-06-25 20:16:23.783021,00:00:00:00:00:31,00:00:00:00:00:01,10.0.0.49,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:24.289784,00:00:00:00:00:01,00:00:00:00:00:32,10.0.0.1,10.0.0.50,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,50,2022-06-25 20:16:24.291581,00:00:00:00:00:32,00:00:00:00:00:01,10.0.0.50,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:34.811725,00:00:00:00:00:01,00:00:00:00:00:33,10.0.0.1,10.0.0.51,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,51,2022-06-25 20:16:34.813513,00:00:00:00:00:33,00:00:00:00:00:01,10.0.0.51,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:35.320547,00:00:00:00:00:01,00:00:00:00:00:34,10.0.0.1,10.0.0.52,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,52,2022-06-25 20:16:35.322115,00:00:00:00:00:34,00:00:00:00:00:01,10.0.0.52,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:35.829385,00:00:00:00:00:01,00:00:00:00:00:35,10.0.0.1,10.0.0.53,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,53,2022-06-25 20:16:35.831582,00:00:00:00:00:35,00:00:00:00:00:01,10.0.0.53,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:36.339542,00:00:00:00:00:01,00:00:00:00:00:36,10.0.0.1,10.0.0.54,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,54,2022-06-25 20:16:36.341628,00:00:00:00:00:36,00:00:00:00:00:01,10.0.0.54,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:36.855847,00:00:00:00:00:01,00:00:00:00:00:37,10.0.0.1,10.0.0.55,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,55,2022-06-25 20:16:36.859507,00:00:00:00:00:37,00:00:00:00:00:01,10.0.0.55,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:37.378766,00:00:00:00:00:01,00:00:00:00:00:38,10.0.0.1,10.0.0.56,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,56,2022-06-25 20:16:37.380471,00:00:00:00:00:38,00:00:00:00:00:01,10.0.0.56,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:37.887522,00:00:00:00:00:01,00:00:00:00:00:39,10.0.0.1,10.0.0.57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,57,2022-06-25 20:16:37.889323,00:00:00:00:00:39,00:00:00:00:00:01,10.0.0.57,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:38.395960,00:00:00:00:00:01,00:00:00:00:00:3a,10.0.0.1,10.0.0.58,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,58,2022-06-25 20:16:38.397905,00:00:00:00:00:3a,00:00:00:00:00:01,10.0.0.58,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:38.904538,00:00:00:00:00:01,00:00:00:00:00:3b,10.0.0.1,10.0.0.59,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,59,2022-06-25 20:16:38.906540,00:00:00:00:00:3b,00:00:00:00:00:01,10.0.0.59,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:39.417786,00:00:00:00:00:01,00:00:00:00:00:3c,10.0.0.1,10.0.0.60,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,60,2022-06-25 20:16:39.419594,00:00:00:00:00:3c,00:00:00:00:00:01,10.0.0.60,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:39.926503,00:00:00:00:00:01,00:00:00:00:00:3d,10.0.0.1,10.0.0.61,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,61,2022-06-25 20:16:39.928147,00:00:00:00:00:3d,00:00:00:00:00:01,10.0.0.61,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:40.434406,00:00:00:00:00:01,00:00:00:00:00:3e,10.0.0.1,10.0.0.62,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,62,2022-06-25 20:16:40.435975,00:00:00:00:00:3e,00:00:00:00:00:01,10.0.0.62,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:40.951610,00:00:00:00:00:01,00:00:00:00:00:3f,10.0.0.1,10.0.0.63,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,63,2022-06-25 20:16:40.957651,00:00:00:00:00:3f,00:00:00:00:00:01,10.0.0.63,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:41.478407,00:00:00:00:00:01,00:00:00:00:00:40,10.0.0.1,10.0.0.64,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,64,2022-06-25 20:16:41.482284,00:00:00:00:00:40,00:00:00:00:00:01,10.0.0.64,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:41.989082,00:00:00:00:00:01,00:00:00:00:00:41,10.0.0.1,10.0.0.65,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,65,2022-06-25 20:16:41.991025,00:00:00:00:00:41,00:00:00:00:00:01,10.0.0.65,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:42.497917,00:00:00:00:00:01,00:00:00:00:00:42,10.0.0.1,10.0.0.66,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,66,2022-06-25 20:16:42.499886,00:00:00:00:00:42,00:00:00:00:00:01,10.0.0.66,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:43.024930,00:00:00:00:00:01,00:00:00:00:00:43,10.0.0.1,10.0.0.67,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,67,2022-06-25 20:16:43.026721,00:00:00:00:00:43,00:00:00:00:00:01,10.0.0.67,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:43.533349,00:00:00:00:00:01,00:00:00:00:00:44,10.0.0.1,10.0.0.68,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,68,2022-06-25 20:16:43.535136,00:00:00:00:00:44,00:00:00:00:00:01,10.0.0.68,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:44.048062,00:00:00:00:00:01,00:00:00:00:00:45,10.0.0.1,10.0.0.69,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,69,2022-06-25 20:16:44.050686,00:00:00:00:00:45,00:00:00:00:00:01,10.0.0.69,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:44.558702,00:00:00:00:00:01,00:00:00:00:00:46,10.0.0.1,10.0.0.70,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,70,2022-06-25 20:16:44.560874,00:00:00:00:00:46,00:00:00:00:00:01,10.0.0.70,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:45.109451,00:00:00:00:00:01,00:00:00:00:00:47,10.0.0.1,10.0.0.71,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,71,2022-06-25 20:16:45.111349,00:00:00:00:00:47,00:00:00:00:00:01,10.0.0.71,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
1,1,2022-06-25 20:16:45.619145,00:00:00:00:00:01,00:00:00:00:00:48,10.0.0.1,10.0.0.72,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,8,0,
1,72,2022-06-25 20:16:45.621539,00:00:00:00:00:48,00:00:00:00:00:01,10.0.0.72,10.0.0.1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,64,0,0,
